"File","27 -> 27  Al  [ H2 ]","31 -> 47  P  [ N2O ]","45 -> 61  Sc  [ N2O ]","56 -> 56  Fe  [ H2 ]","59  Co  [ He ]","60  Ni  [ He ]","65  Cu  [ He ]","66  Zn  [ He ]","69 -> 69  Ga  [ N2O ]","71 -> 71  Ga  [ N2O ]","78 -> 78  Se  [ H2 ]","85  Rb  [ He ]","88  Sr  [ He ]","89 -> 105  Y  [ N2O ]","90 -> 106  Zr  [ N2O ]","111  Cd  [ He ]","121  Sb  [ He ]","125  Te  [ He ]","130 -> 130  Te  [ N2O ]","137 -> 137  Ba  [ N2O ]","139 -> 155  La  [ N2O ]","140 -> 156  Ce  [ N2O ]","141 -> 157  Pr  [ N2O ]","146 -> 162  Nd  [ N2O ]","147 -> 163  Sm  [ N2O ]","153 -> 169  Eu  [ N2O ]","157 -> 173  Gd  [ N2O ]","159 -> 175  Tb  [ N2O ]","163 -> 179  Dy  [ N2O ]","165 -> 181  Ho  [ N2O ]","166 -> 182  Er  [ N2O ]","169 -> 185  Tm  [ N2O ]","172 -> 188  Yb  [ N2O ]","175 -> 191  Lu  [ N2O ]","101  Ru  [ He ]","105  Pd  [ He ]","185 -> 217  Re  [ N2O ]","195  Pt  [ He ]","197  Au  [ He ]","200 -> 200  Hg  [ H2 ]","202 -> 202  Hg  [ H2 ]","205  Tl  [ He ]","206  Pb  [ He ]","107  Ag  [ He ]","208  Pb  [ He ]","209  Bi  [ He ]","232  Th  [ He ]","238  U  [ He ]"
"USSB-04-R1",5.22143941044456,3.1445978328514,0.450783940359228,3.85375632494826,-0.143259305753087,1.75729704059983,2.12022374095858,4.87858674701213,1.28053660008121,1.43817085368319,1.00697572810027,1.16864739856038,2.04924524663332,1.6311200105371,3.34444236363268,1.0748941880738,2.03905453187231,0.579202876383742,-0.874520066371068,3.70266916047532,0.647740361669279,0.960930702636859,-0.275164385219658,0.339785392786756,-0.579124896386595,-0.945649322870143,-0.347331987884389,-0.661453316314832,0.530422310841228,-0.159015610797738,0.334625452321013,-0.367271538912668,0.41043215541937,-0.382989319580697,0.37186374333356,0.102273820865476,0.709693689667644,1.15051227054242,1.20698096728009,0.820349946141558,0.870769681129341,-1.96165550277568,1.01826993190094,0.879601069972977,1.06949210692305,1.94555458737803,0.604813467986146,0.518480567085766
"USSB-04-R2",5.21122086323764,3.16952921241674,0.337409913987278,3.81566095530153,0.0362275868401784,1.76894643005501,2.09498575897621,4.89899106294977,0.885692750859673,1.40137677692154,0.763925293287464,1.20927068274388,1.73261959312759,1.70664087453802,3.45525931111355,1.14504208051626,1.60933056081624,0.579202876383742,-0.874520066371068,3.56790143806041,0.663557551135465,0.985787951707178,-0.287357789658804,0.425068934495154,0.0531103373042028,-1.24766883947848,0.0304649998153327,-0.713897428270136,0.131472602083553,-0.307815103201808,0.221589032828765,-0.788971397606978,0.0233925377421202,-0.527180532557623,0.245747275503905,0.236944206548293,0.709693689667644,1.23106756239481,1.37615500587022,0.845371406818599,0.853531678321503,-1.96165550277568,-0.129400285243012,0.98285299105237,0.870271250195746,1.79291331915269,0.473053453531794,0.21234266131575
"USSB-04-R3",5.29861737249633,3.13885649181792,0.367257341628324,3.93932552876504,0.544574788917339,2.16440641408644,2.09884227148647,4.89110928600567,1.34491239785191,1.50116286369363,0.49711859294036,1.54579709609898,2.09081973135839,1.4549945512875,3.32862001004623,0.936268477413642,1.78031048676232,0.579202876383742,-0.874520066371068,3.74822508320465,0.789245570155579,1.12295448840055,-0.0459203891924494,0.505342318688644,-0.0595816951173238,-0.863376697753187,0.00351593328431704,-1.07026253756354,-0.232636050646349,-0.352234567556915,0.0984337709686097,-0.701540663851164,0.335637622785918,-0.695779590213736,0.235460042584635,0.193314109161074,0.709693689667644,1.2287933958057,1.36854884245348,0.642424814366577,0.535489681557756,-1.96165550277568,0.662229350418406,0.895354113762468,0.975788042930891,1.7346405725003,0.559822387919746,0.391717714817313
"USSB-05-R1",3.97951329811625,3.53345610943932,-0.161491664863476,3.77648511946748,0.0014707109882919,2.02050742297873,1.81477765113273,4.97001387694263,0.463207874122116,0.130158733265762,0.0406764534616182,1.09289660943514,1.6956707652099,2.9600132357196,4.4358505306744,2.12773689807786,1.68214924755999,0.579202876383742,-0.874520066371068,3.63269793070709,0.62425459054087,0.826920637343859,-0.576701311157777,0.261590639940093,-0.147057777982639,-0.926276885905555,-0.785825170724435,-1.79094716577451,-0.0560704589315535,-0.40684218374059,-0.0370619859330008,-1.43321019707194,-0.0483351392704165,-0.886283836486484,0.167229530370955,0.860925898018732,0.709693689667644,1.73328875891203,1.81039451468432,1.05352723436698,0.876410260738634,-1.96165550277568,1.52437817497059,1.77461220182493,1.51109460383695,1.75097147454469,0.278113161397722,-0.241439372785614
"USSB-05-R2",4.1218069615338,3.63245079622643,0.352002490904199,3.84204491505983,0.335738195463105,2.02909056558015,1.86871840988218,4.95983037545982,0.555679431959377,0.443532636417158,0.51237339888533,1.22255693431239,2.08298445017315,2.46849060455475,3.92956110464161,1.57055603969368,1.60689930650731,0.579202876383742,-0.874520066371068,3.61635993015633,0.684745474667624,0.938289876850634,-0.180272808725932,0.440524246674571,0.119881056602935,-0.971719860450635,-0.100676572873338,-0.940063363663575,-0.0614685429434854,0.287937945892579,-0.083021183216462,-1.10550020218197,0.160126204435706,-0.756079564305442,-0.934885246522087,0.532455368343004,0.709693689667644,1.30553422684807,1.35744725437278,0.360416967642776,0.860116706251643,-1.96165550277568,1.63911679310997,1.28193012810058,1.60944970513754,1.6577321846507,0.312560309518974,0.106264736333059
"USSB-05-R3",4.11253750366662,3.70460711709842,0.232705823161436,3.88243420388521,0.300053560356534,1.92029929597627,1.90706394138345,4.97190591076523,0.50877025404382,0.320345737106731,0.0406764534616182,1.36698651586155,2.03811979301698,2.47446253760833,3.94373181699769,1.62098943760611,1.58022695482375,0.579202876383742,-0.874520066371068,3.69636169504193,0.736588752819276,1.01111191842242,-0.012010681609513,0.626133482057033,-0.204308304732607,-1.21619692098515,-0.0845719484447514,-1.08796193240997,0.229898843527396,-0.228529974025602,0.34431746448931,-0.443576903641286,0.309623515534686,-0.692462247668084,0.174785411605127,0.476965699581815,0.709693689667644,1.37667037282405,1.51421044326821,0.72288599229705,0.967147657059204,-1.96165550277568,1.58164746796383,1.26641727082585,1.54748470897053,1.55629383066389,0.616202987373041,0.39972100537614
"USSB-08",6.47927769121902,5.73956647067169,2.54143576252916,6.03038046818271,2.46315658684438,3.29401301278005,4.81851168499378,5.82110787183211,2.361266380416,2.71001941673086,2.00261737634725,3.35815319365645,4.51863942778984,3.39379478694144,4.79233135924393,2.69666865588053,4.61230640428558,0.579202876383742,-0.874520066371068,4.24306905026751,2.65339353872674,2.89670385771829,2.01441039528754,2.62183438890388,1.9640052910072,1.32440982385153,1.95538272152495,1.17166306655752,1.94828931596119,1.20998250850595,1.69350734189013,0.88640096873698,1.73412130166823,0.817388613616078,0.474375112383944,2.1222448022572,0.709693689667644,1.99856484756878,2.12875105785701,1.44068748197615,1.46845667010123,0.937295828356627,2.84788448641664,2.20743293038821,2.83627189424313,1.95177132486886,2.0148090591168,2.0184714539168
"USE-08-R2",6.03001748771428,5.23156603352206,2.24108228718424,5.73868804043998,2.19012107387306,2.95852786287937,4.44012919229711,5.37255421687437,1.91870980309465,2.31773983804734,1.55328403570427,2.90189246106275,4.0805156473718,3.28312965410165,4.71529022198462,2.46179295354138,4.32255289779643,0.579202876383742,-0.874520066371068,3.86012363049678,2.37584141825802,2.61563046033458,1.73198391338147,2.34227524538553,1.63878687469636,1.10791921140245,1.67347463360687,0.907265155841334,1.69364132491362,0.957135310041715,1.46546154118296,0.530649089931822,1.46234087871204,0.450320349013738,0.333264206074326,1.76895520143395,0.709693689667644,1.81675356452972,1.88533956405815,1.10792531024321,0.904021604250563,0.147723604743079,2.40106451618316,2.07123835103133,2.38143987668475,1.63647156578475,1.77583801600074,1.67076424618485
"USE-08-R3",5.27766119552921,4.47633424439734,1.2862344254781,4.16379670724766,0.800441292123131,1.89479026488106,3.08877872903356,3.99129891368298,2.64313954690226,1.39967683991068,0.0406764534616182,1.84221520237076,3.86466975222768,1.61133908110831,4.48264334165905,2.11905589257187,1.91474828646127,0.579202876383742,-0.874520066371068,4.73291055234249,1.10676622849753,1.32240389905413,0.309793047448252,0.925734849702193,0.310316784248705,-0.320652584555167,0.00401242135209568,-0.61167234567163,0.0399313896318347,-0.141081476285689,0.206132665880785,-0.558371891771,0.588429899716116,-0.432918077902817,-0.262170795401286,1.26513279983631,0.709693689667644,1.33952762509236,1.56229266817371,1.16951154046109,1.24407031245364,-1.96165550277568,1.64374746929718,1.837288759418,1.50207049450411,1.52050749069685,1.22256697813541,0.574558715834918
"USE-10-R1",6.91748258574651,5.05257922972735,2.5497012826841,6.95585615031809,5.07972813726176,4.4498570400477,4.30548126350589,5.4392529174162,3.01704045212718,3.10030721892121,1.45856252630569,3.38086627403343,4.15988679697754,2.87360117124554,5.01598893939876,2.89286634434345,4.51668458083132,0.579202876383742,-0.874520066371068,4.92745167655776,4.31685277357347,4.19673818756712,3.21427482427638,3.6772975833547,2.60060218141456,1.78535159021238,2.26442790039434,1.28632720115399,2.01504192196257,1.36016316422908,1.80829779755588,0.984545070128991,1.85056009314629,0.982749346186216,0.00210174784086924,1.75490921198533,1.92538987285173,2.17483676440206,2.19738705464596,1.58607461777492,1.74247352968148,1.38506930373752,6.65828045053629,2.44758181097989,6.63392810259146,3.84466836249972,2.10544845793591,2.53752544055707
"USE-10-R2",7.01135036247829,5.14900256822061,2.58418901084349,6.93570553824977,5.1188202471829,3.77055911230333,4.27508440230638,5.36398426158368,3.54676084585599,3.15259437450823,0.842948220124712,3.64601204227349,4.32920280484269,2.97609337001049,5.25516085365054,3.03726781985211,4.193804636001,1.35166791291159,1.25336947397087,5.57511511268882,4.38520232784923,4.2313956940867,3.26076157235578,3.73258389572119,2.66124541428454,1.83903315042121,2.33729478503732,1.35006050349006,2.16130864648527,1.42286512084299,1.97457869060061,1.1673110252373,1.95518578030394,1.11718081371146,0.677444976215266,1.9149981828555,0.709693689667644,2.42310651957748,2.3452973924254,1.55076337271564,1.62004341400185,1.59873594102851,6.22351123370453,2.61208854424184,6.2018637237886,3.86311551095464,2.45206778030356,2.48119936008427
"USE-10-R3",7.00504358203413,5.10108474325193,2.2402062892887,6.95889820157899,5.12096152000475,3.70354456040818,4.42997480363148,5.57959690397982,3.07113447886924,3.16341392069694,1.7713532116253,3.49050202164959,4.01050890698597,2.78764657114769,5.07597813877199,2.99268138972482,3.35490724159529,0.579202876383742,-0.874520066371068,5.00487648515696,4.4911524999959,4.27405623442757,3.30128293735554,3.77624817662992,2.61383897704629,1.81543457100858,2.21868480477778,1.19569720317774,1.98273835185798,1.28189275866292,1.76138286068198,0.887826128899057,1.80185614496,0.907123754546056,-0.522639186227586,1.57097296965217,0.709693689667644,2.16480063513062,2.19288505185493,1.40674588168649,1.63169140120801,1.45716660801497,5.06506152750391,2.53267017848396,5.07595251589403,4.06077587548112,2.1130517286283,2.33750751067048
"USSB-11-R1",6.15345148135468,5.26651326999148,1.89892729872022,5.01467693778857,1.72533637914692,2.66392582570531,3.29557489066376,6.17104975089484,1.88196747183665,2.28771313776136,0.0406764534616182,3.0846328965473,3.4089260627801,2.26716403267055,3.55121114408915,1.55222616310844,2.47752822413657,0.579202876383742,-0.874520066371068,3.87658688427303,2.27056690575195,2.48404240788051,1.50402888904315,2.05864108168768,1.06335596573918,0.391213082149751,1.22991263072883,0.191217157462323,1.09576042575323,0.424192576797554,0.95141770274648,-0.00639762698009558,0.941527693192527,0.043866906321559,0.49011438922401,1.03993242918325,0.709693689667644,1.10770429798555,1.24683390888465,1.46101314375177,1.32321154407324,-1.96165550277568,2.76960689406883,1.20018652338544,2.74874626342933,1.86570129855346,1.95414042338158,1.05970150945465
"USSB-11-R2",6.1060625199047,5.24859592408452,1.67427294713182,5.02903581666305,2.30743935981484,2.68428377519761,3.26770705943063,6.16794564192711,1.87085695342151,2.28748649290871,0.0406764534616182,2.84745304688182,3.41009700329335,2.06616522656451,3.49405678824232,1.57807311010851,2.46382625820761,0.579202876383742,-0.874520066371068,3.77253134036129,1.93695661417987,2.20621287768817,1.13380295048424,1.7456963964911,0.954375242670112,0.299145433984748,0.911901441775034,-0.00238795146012544,0.78925158433667,0.266453579633227,0.871314902764654,-0.147113971845918,0.618546376600502,-0.182049753373837,-0.934885246522087,1.04666073881361,0.709693689667644,1.04044678845724,1.22019294030897,0.935599735173686,1.22082186857394,-1.96165550277568,3.21959464000927,1.10502687901158,3.21486277461001,1.84667455612418,1.5198001725545,1.00903190319494
"USSB-11-R3",6.11982328813695,5.2688977763211,1.65185424698081,5.023997470651,1.62174136703796,2.68371758227817,3.32679083163525,6.15853919062667,1.88002411912576,2.29676885280551,0.0406764534616182,2.85307141934728,3.39715245137336,2.05436794436611,3.51491026423384,1.61018538988462,2.48192084404992,0.579202876383742,-0.874520066371068,3.88866426438532,1.95646973607884,2.2041829267909,1.16912345611368,1.75943772703713,1.00672330717122,0.141518396838778,0.961333861995224,0.138075462157269,0.899619542547519,0.20139333444189,0.780205623183222,-0.152249640631442,0.708101436277943,-0.211152960123645,0.340895063610959,1.0784701090782,0.709693689667644,0.679706705220431,1.30028984401733,0.94642643795626,0.751677932907178,-1.96165550277568,2.63355849155071,1.21200689795262,2.63028721565044,1.99301681521654,1.56725696560359,0.992558787886302
"USSB-12",6.4649668351923,4.3629990969607,0.784184315112026,4.53731203321148,1.77110487354807,2.49226691646671,2.93839695848829,4.15239139568026,2.37106651337414,2.7872339237429,0.0406764534616182,1.85921600758989,2.61209880020215,2.74056963526249,4.22332476186036,1.78952389307408,4.8536945454332,0.579202876383742,-0.874520066371068,4.47413719104098,1.26651331787183,1.8354211177674,0.477261932544347,1.00745474748224,-1.12198183450657,-0.883003824247972,0.099587666626894,-1.79094716577451,0.14553625918646,-0.00584659343974791,-0.182543316039861,-1.73424019273592,0.402122603765663,-0.290662378730947,0.200894567700146,0.982820203715126,1.68878366721577,1.45613819319589,1.64536011534922,0.244847850641033,1.24734179124867,-1.96165550277568,2.75120778655194,1.63482737476692,2.71741570515,2.03364537083892,0.828616904509383,0.156290267966057
"USSB-13",6.69779548337959,4.740131896243,0.927878329078274,4.59177714722872,1.31676727113256,2.53188497200095,3.31049440079134,3.93845246716426,2.65801671286184,3.06480945926249,0.0406764534616182,2.11548157095732,2.71295168850601,2.00956541804749,3.79208311705726,1.76863333353906,5.12404112484641,0.579202876383742,-0.874520066371068,4.624888678727,1.53536488917717,2.03861093169139,0.74242985369466,1.20645081941144,0.627200319408956,-3.03514056125771,0.677906566835779,-0.763217549095836,0.899572754273743,-0.0584724460333675,0.301303590893601,-0.0101001889218854,1.1038574133326,0.0273998284754253,1.19206275963432,0.335674998949394,0.709693689667644,1.4974364491757,1.63875992029098,0.933010119419974,1.41925117161787,-1.96165550277568,2.81886353588764,1.43668338078697,2.83291645794795,1.96998937184985,1.10506083970447,1.02831304139154
"USSB-14",6.73835463784122,4.74960142681014,0.823133928896717,4.30747397993459,1.84579432314804,2.24452505887977,5.14091080014987,4.01256552118534,3.35084248387637,2.7946057324942,0.0406764534616182,1.62826333759074,4.20256098171858,1.78635610160957,3.65718253520532,2.04963661069806,5.25862621701429,0.579202876383742,0.566198030101963,5.4118996651471,1.3906612888714,1.74769466795424,0.562894623771893,1.07299680225447,0.507194547339847,-0.217502378921453,0.201335180332592,-0.657622234461969,0.492558911612564,-0.123713210829826,0.386989751662815,-0.411993925044551,0.672153573728023,-0.282361078529831,0.814594435467093,1.7433585107399,0.709693689667644,1.19171390061937,1.53746772928669,-0.208436831703434,-0.886502503402452,-1.96165550277568,2.39865923250114,1.01276783731254,2.3427765224724,1.33625084990015,0.943454680787773,0.5929257062069
"USSB-15-R1",3.67848330245227,3.74359674645913,0.344987469722584,3.4754551238035,2.18537247656654,2.51069942542553,2.40048136571307,3.0097088930228,1.39379803562437,0.904672510452213,3.8384705576477,1.47896407471596,2.14468078934078,2.23539644987308,3.73553456116437,1.39642311276141,5.43887186714616,0.579202876383742,-0.874520066371068,4.3366031229144,0.828763578644554,1.13007052666611,-0.104244386792372,0.559427548019816,0.146805456439902,-1.20018040166435,-0.247415654997624,-1.79094716577451,-0.470767801364416,0.0107869385312154,-0.343262727705586,-1.73424019273592,0.293602369822544,-0.637443104808148,0.726617910509791,0.524330791890847,0.709693689667644,0.902559684022245,0.909269639798857,3.35161785942279,3.99797563595063,-1.96165550277568,2.30179523236293,1.15613458881074,2.28566040288255,1.91733798054924,0.367546893811202,-2.51788158002011
"USSB-15-R2",4.29583218550685,3.72752808667617,0.464908316836411,4.23104200438874,2.15743081867115,2.47360161204718,2.28292320810853,3.2161576668843,1.58369915118856,0.530944364790504,0.0406764534616182,1.48542579191918,2.23966431405941,1.03084010638053,2.57412546182297,-0.272107825078051,5.44540011959882,0.579202876383742,-0.874520066371068,4.31937253585223,0.896800116195445,1.15273845475659,0.0557081330803437,0.444770385822581,-0.477408705890916,-3.03514056125771,-0.483953257713944,-1.79094716577451,-0.222145084588362,-0.418319317750339,-0.371659332494086,-1.16541104460587,-0.773822589255388,-1.05627335083527,0.386836151665704,0.291483329958324,0.709693689667644,0.720950213673687,0.675864181619668,1.39543718936149,1.34459211676078,-1.96165550277568,2.33946631142156,0.893858481584037,2.3382876811834,1.79452769576026,0.508426207052347,-0.0996656831007648
"USSB-15-R3",4.29866792986536,3.75100968548557,-0.0340074850237208,4.24898853225444,2.13700652017602,2.63015291790408,2.38166556382858,3.65131451740163,1.4250326271835,0.603092607336633,0.57115823042249,1.46064024216248,2.23383215901755,1.85794265766756,3.36517432457013,1.12211397123948,5.45970557060081,0.579202876383742,-0.874520066371068,4.27574103387999,0.862817430010261,1.15051720511031,0.0298536306267149,0.666811973128697,-0.464334916858918,-0.747206565738541,-0.487291678867593,-1.79094716577451,-0.0252832763285544,-0.463925344677007,-0.845034231826655,-1.73424019273592,-0.441063916734576,-1.71746786736372,0.344757755426682,0.235639629149798,0.709693689667644,0.801026425439537,0.462530272811681,1.14319616672272,1.25567919694291,-1.96165550277568,2.1000329809205,1.15021017472133,2.11629973543906,1.52714944929113,0.561425567775285,-2.21685158435613
"USSB-20-R1",4.95260531464021,4.35724066947168,0.454158271293846,3.96443478700249,0.460650702554687,2.05259597211351,3.46585156983654,3.20974536392899,1.06792800711953,1.06345285506932,0.708272913962722,1.39689486811933,2.03666254516783,0.804575555634143,2.30366437123628,0.286146475658262,1.74298385928811,0.579202876383742,-0.874520066371068,3.76431648422828,2.24050624824687,2.51470350609969,0.273724073576236,0.768934275202341,-0.278269199578083,-0.721705438837951,0.204203300799383,-1.79094716577451,0.168203011544477,-0.490810431637266,-0.168977293154279,-1.42271228839074,0.0557920986423874,-1.32460318297888,0.43559857544424,0.193282522181144,0.709693689667644,0.912023046315668,0.705211975140166,0.974680726069319,0.315702457469568,-1.96165550277568,1.65478267368655,0.540200510871258,1.64914862501727,1.33412569019414,0.682934831449944,0.238156970809702
"USSB-20-R2",5.02021378399912,4.38072323284698,0.476452503981709,3.94773078153595,0.242814143638816,1.94600379810419,3.54943595304638,3.29082328440473,1.19830364294147,1.08875350605462,1.1822214932935,1.26611046019318,2.05822234767583,0.850459871959121,2.27069902097773,-0.147909997402377,1.8669666281514,0.579202876383742,-0.874520066371068,3.72253006401474,2.42389737354747,2.70039289055984,0.276182684535911,0.844615833185311,0.108667360124776,-0.434791118341737,-0.0339409932335163,-1.15472989197608,0.136783749969783,-0.432478712250864,0.0523401258457264,-0.972873141575858,-0.472792593591407,-1.08596587461863,0.249169900574616,-0.169270166114792,0.709693689667644,1.09581107036583,1.06412294611274,0.815706540165208,0.960880568168824,-1.96165550277568,1.33196904834144,0.618300431779791,1.40747164877141,1.08158705364897,0.668105042993715,0.0617551689351237
"USSB-20-R3",5.01418089278257,4.42730940397078,0.588752663913428,3.86464686592603,0.502767661534803,1.9015416142313,3.599445346673,3.34499567715722,1.40903014384467,1.20461474246939,1.0038765886414,1.35569292804262,2.11221645724915,1.39616662196169,2.6839217004446,0.88044895644024,1.70751508393966,0.579202876383742,-0.874520066371068,3.88999182621042,1.89638863120737,2.15486271494834,0.2537233282438,0.910558358869379,-0.108462623880877,-0.76603196342425,0.0194788357204036,-0.656435757210426,0.46103063030766,-0.157115681975962,0.360318563676708,-0.42231633000891,0.188133831970116,-0.723562900311937,-0.934885246522087,0.0216465621143599,1.01072368533163,1.22763001032986,1.26682650575138,1.16686977955965,0.597362443864145,-1.96165550277568,1.48502223149226,0.640980550749249,1.46209100540738,1.12495789200715,0.81380843979976,0.32871446175237
"USE-21-R1",5.39636167770063,4.58000404904342,1.75341262790568,5.28603422340006,4.16905435165746,2.63718816531126,2.84175769107007,4.34812842608013,1.36042426371956,1.70313150553439,1.19834842578017,2.36555292228948,3.33323224571823,2.26462957904417,3.53583728174534,1.25864358121343,5.51649639751021,0.579202876383742,-0.874520066371068,4.23091899669662,1.86198201073399,2.1705915636352,1.26165321260796,1.83658480417096,1.15659434315873,0.543234097035278,1.22987463355752,0.27778617929042,1.26956182154832,0.382371382025316,1.0640380577918,0.141254437545357,0.855072728340839,0.247824861709317,0.7767943460951,1.06300697302159,0.709693689667644,1.03261419032075,1.51137562827842,-2.24969918391378,0.875444449990312,-1.96165550277568,2.55576973658629,0.960189219903814,2.55192785550068,1.42905797357046,1.26924417733505,1.11712274895422
"USE-21-R2",5.32149602046684,4.56114749409436,1.68697364858233,5.2146049655008,4.17445882837889,2.56775116149331,2.71037755461327,4.20404614068784,1.26999377126217,1.64328049656046,0.0406764534616182,2.3470316593967,3.21091738446079,2.95387822914233,4.41434094571767,2.16348184773563,5.52370702588047,0.579202876383742,-0.874520066371068,4.2775243765985,1.80033705009827,2.10369865585234,1.15025031253164,1.74223218846968,1.25473448863664,0.659408074294813,1.12216917782929,0.299803820924708,1.08089124865217,0.379247042526706,0.850088649185623,-0.29222128935273,0.743668926857301,0.104321047351938,0.41888821877916,1.24561037691213,0.709693689667644,1.60905328196573,1.63167987753693,1.04576254035933,0.478156269731503,-1.96165550277568,2.50801018020951,1.76095582863969,2.52117888326284,1.41614154316577,1.21604004015943,1.10809375994528
"USE-21-R3",5.45412879587811,4.5817405879392,1.79786774717435,5.34781431518284,4.16257726193898,2.66524102633551,2.75212248947171,4.36431265690404,1.56691506263696,1.79666805948329,1.02383769003508,2.47397712638468,3.30421126058067,2.2511603562261,3.54630368286416,1.12981322867698,5.48827730630062,0.579202876383742,-0.874520066371068,4.27980373112703,1.94858246880184,2.23991877234136,1.31854757851934,1.90120871932197,1.27610490875528,0.678085974083828,1.24023567102321,0.341728112394733,1.24643521688874,0.558901214385937,0.952534224022573,0.168023825571933,0.866576423017791,0.100813124933938,0.381641914804222,0.97597293945518,0.709693689667644,0.494064487478833,1.23722219114552,0.707388121331726,0.464461678758217,-1.96165550277568,3.1185887207219,1.00829032624492,3.10836709319301,1.96455231656226,1.34475369166468,1.17917410959341
"USSB-23-R1",6.52041439691957,4.93994782561307,3.15737108540962,6.11333057776604,2.6433034111039,3.42605409095781,4.68888884602395,6.45510874777928,2.86748427068389,2.80369551790563,1.8619113994963,3.60659951132111,5.40271063208775,3.43030461977542,3.63368103630623,2.30107808884767,2.46245521517584,1.69140211850634,1.33871475452512,4.92330163778805,3.19408144767106,3.45005167553179,2.5270645403644,3.13509565025087,2.45280777577662,1.69010877015811,2.45461127033722,1.62409937488256,2.46659903853308,1.78099366860046,2.28600192473689,1.43643312648852,2.26171283732801,1.40542963692897,0.911538771528635,2.93956702155842,0.709693689667644,0.960323237471256,1.13745915672642,0.866977147733952,1.12592675092599,1.47426509220458,3.09528281593893,1.30671452983419,3.03503067893537,1.92639976823396,2.51220953903295,2.93619811390327
"USSB-23-R2",6.52175959155783,4.93179845412711,3.1722306305019,6.10295527787194,2.60897666712126,3.38338542700624,4.69986324748927,6.39532396788943,2.81853218759528,2.76375613458496,1.78859081263653,3.54306475374419,5.36314083992772,3.39473455536107,3.60277858631642,2.30496137069063,2.37113158877211,0.885691504882964,1.22575760102564,4.88491476757136,3.1711638487906,3.4114383254117,2.51249990696611,3.10681748641684,2.43499507440883,1.70102758047556,2.44037537363394,1.59160822588142,2.4441694804597,1.75221065872461,2.25373134641521,1.42079334698983,2.18924857680435,1.36755556481762,0.795469704164351,2.90328755858338,0.709693689667644,1.2419653784544,1.41268255109675,0.79919095524982,0.868936961325487,1.48588078041534,3.0594947815699,1.27744911898851,3.0126376587908,1.78749885504398,2.49087657279981,2.94084138823088
"USSB-23-R3",6.55089621984388,4.94512769603653,3.20366329923088,6.12398234194118,2.64170337190605,3.40624918572405,4.69156324770241,6.42354044946975,2.85878397951406,2.79788267381965,1.95267340451328,3.59282469322846,5.3891537094786,3.42534188700524,3.61076668512146,2.24592222917905,2.32918923235103,1.36526254451785,1.30708707507895,4.8881928413602,3.21032283795132,3.46805219726113,2.54783158613836,3.14863101982005,2.46735262616351,1.7519870118595,2.48192456680423,1.65430470137204,2.5132290573962,1.81409091058055,2.30440528980666,1.42295891896854,2.24806649442984,1.3888104842014,0.755339562071461,2.92004774613326,0.709693689667644,0.950166892080343,0.959235557875384,0.79405923419875,1.14320971696779,1.55143229844798,3.20534541894435,1.30882155268652,3.16509230939541,2.00448745923872,2.53738470771483,2.93948708047148
"USSB-24-R1",6.24502476905262,3.92658784164719,2.42336118961988,4.37944237097875,1.7826009900911,2.73683741890449,5.21301718900687,3.50933343276122,1.32977017650666,0.331450058712314,0.736379463121483,3.11153288065317,3.13762437640603,2.65146134799324,3.10984459938065,0.808572848088391,5.38189152229627,0.579202876383742,-0.874520066371068,4.183156051933,3.60420071773452,3.85397245147308,2.16606140403753,2.74634180585477,1.97289343904223,1.33512307159775,1.90211875799518,0.998144762232026,1.86574169354782,1.09194773695982,1.57173638912929,0.665994599211166,1.60763733062481,0.720494909435663,0.613886422694199,1.07227767199795,0.709693689667644,0.413104568245965,1.06497522987103,0.878337889665895,1.21341501828571,-1.96165550277568,1.9473549664004,1.01090861417993,1.96474603235418,2.35979353608656,2.18512356295306,0.673361325123621
"USSB-24-R2",6.08050233607414,3.8828805821892,2.28348861959397,4.31057290014039,1.7942716235113,2.81500014404096,5.24209432553917,3.53525557415508,1.01727340273028,0.668865691812437,0.0406764534616182,2.97553123631023,2.8992205245305,2.59762682082074,3.20158059872165,0.190063371063541,5.39664881159106,0.579202876383742,-0.874520066371068,4.13007548931831,3.2794290715341,3.53580996603118,2.04100943233704,2.61957639141865,1.82584555675372,1.14549642627875,1.83580071135556,0.908697178207657,1.71770237608124,0.955155873914249,1.47007980543682,0.760422113045461,1.42432169253302,0.574793026464782,0.308867976771896,0.827809730920001,0.709693689667644,0.767775462633491,0.997182271893482,0.962092800175743,0.801672639389791,-1.96165550277568,2.00275362871343,1.09352640827023,2.02468194141006,1.19283438712464,2.09796157404031,0.732215826411621
"USSB-24-R3",4.44074763713619,3.81971445573615,0.776009300944148,4.26010146439457,1.87259798625854,2.97225586017565,5.27627348975776,3.36741765011007,0.730518645436336,0.411095983496059,0.0406764534616182,1.61894898383467,2.18496856016622,2.23598453691849,3.37629473607592,0.957206558433604,5.40362633436412,1.43881173253315,-0.874520066371068,4.21424132326025,3.31852897680412,3.55229538133438,0.565072316804072,0.874100055553364,0.469618481081158,0.00691937486584386,0.977946962275234,0.121728006215931,1.18338857043117,0.603371187169552,1.07947367054652,0.162387585986652,0.696008720529447,0.15973565583103,0.469424733852386,0.518895271897753,0.709693689667644,0.427387572989959,0.886277368035506,1.17341725821853,1.27686650062086,-1.96165550277568,1.93705880384865,1.23728790681139,1.97119719431318,1.25672007274885,0.997827313943523,0.661880684756193
